Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;40;70;100;130;;;
Int. R.;6;9;11;13;;;
Base: Imagen de 1 metro cuadrado.;;;;;;;
Intermedio: Imagen de 5 metros cuadrado.;;;;;;;
Avanzado: Imagen de 10 metros cuadrado.;;;;;;;
Arcano: Imagen de 15 metros cuadrado / La imagen tiene un mayor grado de realismo, por lo que cualquiera que lo vea debe superar un Advertir contra Muy Difícil o Buscar contra Medio para darse cuenta de que no es real.;;;;;;;
Mantenimiento: 5 / 10 / 10 / 15;;;;;;;
Vías Cerradas: Destrucción;;;;;;;
Encantar;;;;;;;
Nivel: 10-20 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: Otorga a un objeto o lugar el carácter de cuerpo sobrenatural. La sustancia afectada será material para seres intangibles y conjuros. Si, por ejemplo, es lanzado sobre un arma, será capaz de dañar a seres inmateriales (empleando la presencia del objeto), y una pared encantada no podrá ser traspasada por seres etéreos o efectos místicos. Permite afectar a multitud de objetos, siempre y cuando la suma de sus presencias no supere el valor;;;;;;;
indicado por el conjuro.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;50;80;110;130;;;
Int. R.;6;9;11;13;;;
Base: Presencia máxima 40.;;;;;;;
Intermedio: Presencia máxima 60.;;;;;;;
Avanzado: Presencia máxima 90.;;;;;;;
Arcano: Presencia máxima 120.;;;;;;;
Mantenimiento: 5 / 5 / 10 / 10 /Diario;;;;;;;
Vías Cerradas: Ninguna;;;;;;;
Respirar Líquidos;;;;;;;
Nivel: 10-20;;/Acción: Activa;;/Tipo: Efecto;;;
Efecto: Confiere la capacidad de respirar en el interior de cualquier líquido, como si se tratase de aire. Se puede afectar a varios sujetos, siempre que la suma de sus presencias no supere el valor indicado por el conjuro.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;40;80;120;160;;;
Int. R.;6;9;11;13;;;
Base: Presencia máxima 60.;;;;;;;
Intermedio: Presencia máxima 100.;;;;;;;
Avanzado: Presencia máxima 200.;;;;;;;
Arcano: Presencia máxima 320.;;;;;;;
Mantenimiento: 5 / 10 / 10 / 15 /Diario;;;;;;;
Vías Cerradas: Tierra y Fuego;;;;;;;
Trepar;;;;;;;
Nivel: 10-20;;/Acción: Activa;;/Tipo: Efecto;;;
Efecto: Este conjuro aumenta sobrenaturalmente la capacidad de escalar de un individuo, añadiendo un bono a la base de su habilidad secundaria Trepar.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;50;80;120;160;;;
Int. R.;6;9;11;13;;;
Base: +50 a Trepar.;;;;;;;
Intermedio: +100 a Trepar.;;;;;;;
Avanzado: +150 a Trepar / Permite alcanzar la dificultad de Inhumano en los controles.;;;;;;;
Arcano: +200 a Trepar / Permite alcanzar la dificultad de Zen en los controles.;;;;;;;
Mantenimiento: 5 / 10 / 15 / 20;;;;;;;
Vías Cerradas: Aire;;;;;;;
Niebla;;;;;;;
Nivel: 10-20 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto:  Forma  niebla  con  una  intensidad  a  discreción  del  lanzador.;;;;;;;
Permanecerá estática donde fue lanzada.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;60;120;180;240;;;
Int. R.;6;9;11;13;;;
Base: 100 metros de radio.;;;;;;;
Intermedio: 250 metros de radio.;;;;;;;
Avanzado: 500 metros de radio.;;;;;;;
Arcano: 1 kilómetro de radio.;;;;;;;
Mantenimiento: 10 / 20 / 20 / 25 /Diario;;;;;;;
Vías Cerradas: Fuego;;;;;;;
1   7 9;;;;;;;
Zona Resbaladiza;;;;;;;
Nivel: 10-20 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: Encanta un área estática sobre la cual es tan fácil resbalar como sobre una zona de hielo mojado. Pasar lentamente por ella sin caer requiere una tirada de Atletismo o Acrobacias de Difícil, mientras que corriendo la dificultad aumenta a Absurdo.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;50;100;160;240;;;
Int. R.;6;9;11;13;;;
Base: 5 metros de radio.;;;;;;;
Intermedio: 25 metros de radio.;;;;;;;
Avanzado: 50 metros de radio.;;;;;;;
Arcano: 100 metros de radio / Pasar lentamente sin caer requiere un control contra Muy Difícil, y corriendo contra Imposible.;;;;;;;
Mantenimiento: 5 / 10 / 10 / 15;;;;;;;
Vías Cerradas: Fuego;;;;;;;
Reparación;;;;;;;
Nivel: 10-20 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: Repara completamente un objeto inorgánico. No recrea partes perdidas, por lo que es necesario conservar los fragmentos o tener la materia prima necesaria para su reparación. Puede lanzarse sobre cualquier cosa, desde armas a edificios, mientras su presencia no sea superior a lo que determine el grado del conjuro.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;60;90;120;150;;;
Int. R.;6;9;12;15;;;
Base: Presencia máxima 30.;;;;;;;
Intermedio: Presencia máxima 50.;;;;;;;
Avanzado: Presencia máxima 70.;;;;;;;
Arcano: Presencia máxima 90.;;;;;;;
Mantenimiento: No;;;;;;;
Vías Cerradas: Destrucción e Ilusión;;;;;;;
Pasar Sin Dejar Marca;;;;;;;
Nivel: 10-20;;/Acción: Activa;;/Tipo: Efecto;;;
Efecto: Elimina los rastros físicos que deja tras de sí una persona. Para seguir las huellas de alguien sobre quien está activo este conjuro, será necesario alcanzar una dificultad de Imposible en Rastrear. Puede afectar a tantos blancos como se desee, mientras la suma de sus presencias no supere el valor determinado;;;;;;;
por el grado del conjuro.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;60;140;220;340;;;
Int. R.;6;9;11;13;;;
Base: Presencia máxima 120.;;;;;;;
Intermedio: Presencia máxima 180.;;;;;;;
Avanzado: Presencia máxima 240 / La dificultad para rastrearle aumenta a Inhumano.;;;;;;;
Arcano: Presencia máxima 320 / La dificultad para rastrearle aumenta a Zen.;;;;;;;
Mantenimiento: 10 / 15 / 25 / 35 /Diario;;;;;;;
Vías Cerradas: Luz;;;;;;;
Atraer Alimañas Menores;;;;;;;
Nivel: 10-20 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: Invoca una masa de alimañas (sapos, lagartijas, avispas, insectos…) hasta el lugar que designe el hechicero. Su aparición no es automática, pero son atraídas de inmediato desde la zona más cercana a donde se encuentran. El sortilegio no otorga ningún control sobre los seres. El lanzador determina que clase de alimañas son las que atrae.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;30;80;140;180;;;
Int. R.;6;9;11;13;;;
Base: Atrae hasta a quinientos seres.;;;;;;;
Intermedio: Atrae hasta diez mil seres.;;;;;;;
Avanzado: Atrae hasta cien mil seres.;;;;;;;
Arcano: Atrae a varios millones de seres.;;;;;;;
Mantenimiento: 5 / 5 / 10 / 15;;;;;;;
Vías Cerradas: Ninguna;;;;;;;
Bolsa Infinita;;;;;;;
Nivel: 10-20 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: Permite a una envoltura, bolsa o baúl, cargar materiales que excedan su capacidad de contención, sin aumentar su peso. El mago siempre es capaz de extraer lo que quiere, aunque los demás sacarán las cosas al azar. No se pueden introducir objetos que no entren físicamente en el interior, como una lanza en una pequeña bolsa. Si el conjuro finaliza, la carga reaparecerá, pudiendo incluso reventar el contenedor.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;40;80;100;120;;;
Int. R.;5;8;10;12;;;
Base: x10 su capacidad.;;;;;;;
Intermedio: x30 su capacidad.;;;;;;;
Avanzado: x40 su capacidad.;;;;;;;
Arcano: x50 su capacidad.;;;;;;;
Mantenimiento: 5 / 10 / 10 / 15 /Diario;;;;;;;
Vías Cerradas: Ninguna;;;;;;;
Inhumanidad;;;;;;;
Nivel: 10-20;;/Acción: Activa;;/Tipo: Efecto;;;
Efecto: Los afectados por este conjuro podrán alcanzar la dificultad de Inhumano en cualquier campo o materia. Ten en cuenta que ello no quiere decir que las acciones realizadas por dichos sujetos sean automáticamente inhumanas, sino que podrán lograrlas si sus tiradas de habilidad o sus atributos;;;;;;;
se lo permiten.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;50;80;110;150;;;
Int. R.;6;9;11;13;;;
Base: Permite alcanzar Inhumanidad en una habilidad determinada.;;;;;;;
Intermedio: Permite alcanzar Inhumanidad en cualquier habilidad.;;;;;;;
Avanzado: Permite alcanzar Inhumanidad en cualquier habilidad y Zen en una habilidad determinada.;;;;;;;
Arcano: Permite alcanzar Zen en cualquier habilidad.;;;;;;;
Mantenimiento: 5 / 5 / 10 / 15 /Diario;;;;;;;
Vías Cerradas: Ninguna;;;;;;;
Nubes;;;;;;;
Nivel: 20-30 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: Forma una espesa capa de nubes. El hechicero tiene completo control sobre ellas, pudiendo moverlas o darles la forma que desee.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;80;140;200;260;;;
Int. R.;6;9;11;13;;;
Base: 100 metros de radio.;;;;;;;
Intermedio: 250 metros de radio.;;;;;;;
Avanzado: 500 metros de radio.;;;;;;;
Arcano: 1 kilómetro de radio.;;;;;;;
Mantenimiento: 10 / 15 / 20 / 30 /Diario;;;;;;;
Vías Cerradas: Fuego y Tierra;;;;;;;
Causar Miedo;;;;;;;
Nivel: 20-30;;/Acción: Activa;;/Tipo: Anímico;;;
Efecto: Los afectados que se encuentren en un radio alrededor del hechicero serán presos de un terrible miedo mágico si no superan una RM. Aquellos que fallen el control temerán al lanzador, quedando sometidos al estado de;;;;;;;
Miedo.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;100;120;140;160;;;
Int. R.;10;12;14;16;;;
Base: 5 metros de radio / RM 100.;;;;;;;
Intermedio: 15 metros de radio / RM 120.;;;;;;;
Avanzado: 25 metros de radio / RM 140.;;;;;;;
Arcano: 50 metros de radio / RM 160.;;;;;;;
Mantenimiento: 10 / 15 / 15 / 20;;;;;;;
Vías Cerradas: Luz;;;;;;;
Protección Mágica;;;;;;;
Nivel: 20-30 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: Otorga una armadura contra todos los tipos de ataques, salvo energía. Puede combinarse con cualquier otra protección como capa adicional, pero no causa penalizadores especiales al turno.;;;;;;;
1   8 0;;;;;;;
83.165.181.63;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;60;90;120;150;;;
Int. R.;6;9;12;15;;;
Base: TA 2.;;;;;;;
Intermedio: TA 4.;;;;;;;
Avanzado: TA 6.;;;;;;;
Arcano: TA 8.;;;;;;;
Mantenimiento: 10 / 10 / 15 / 15;;;;;;;
Vías Cerradas: Destrucción;;;;;;;
Escudo Mágico;;;;;;;
Nivel: 20-30;;/Acción: Pasiva;;/Tipo: Defensa;;;
Efecto: Crea un escudo mágico que protege al hechicero frente a cualquier tipo de ataque, incluyendo los de carácter sobrenatural.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;60;120;180;240;;;
Int. R.;6;9;11;13;;;
Base: 300 puntos de resistencia.;;;;;;;
Intermedio: 1.000 puntos de resistencia.;;;;;;;
Avanzado: 2.000 puntos de resistencia.;;;;;;;
Arcano: 3.000 puntos de resistencia.;;;;;;;
Mantenimiento: 10 / 20 / 20 / 25;;;;;;;
Vías Cerradas: Destrucción;;;;;;;
Celeridad;;;;;;;
Nivel: 20-30;;/Acción: Activa;;/Tipo: Efecto;;;
Efecto: Eleva el movimiento de un sujeto, al igual que le proporciona un bono a su turno. Los valores que hagan aumentar el Tipo de Movimiento por encima;;;;;;;
de 12 quedan reducidos a la mitad.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;80;120;160;200;;;
Int. R.;6;9;11;13;;;
Base: +1 al Tipo de movimiento / +20 al turno.;;;;;;;
Intermedio: +2 al Tipo de movimiento / +40 al turno.;;;;;;;
Avanzado: +4 al Tipo de movimiento / +60 al turno.;;;;;;;
Arcano: +6 al Tipo de movimiento / +80 al turno.;;;;;;;
Mantenimiento: 10 / 10 / 15 / 15;;;;;;;
Vías Cerradas: Tierra;;;;;;;
Serenidad;;;;;;;
Nivel: 20-30;;/Acción: Activa;;/Tipo: Anímico;;;
Efecto: Causa una sensación de tranquilidad y paz sobre el blanco del conjuro, haciéndolo propenso a calmarse incluso si se encuentra lleno de ira o aterrorizado. Este conjuro anula cualquier estado de miedo, terror o ira que padezca el sujeto afectado, salvo si son de origen sobrenatural.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;50;70;100;130;;;
Int. R.;6;9;11;13;;;
Base: RM 120.;;;;;;;
Intermedio: RM 140.;;;;;;;
Avanzado: RM 160.;;;;;;;
Arcano: RM 180.;;;;;;;
Mantenimiento: 5 / 10 / 10 / 15;;;;;;;
Vías Cerradas: Fuego y Oscuridad;;;;;;;
Red;;;;;;;
Nivel: 20-30;;/Acción: Activa;/Tipo: Efecto / Ataque;;;;
Efecto: Este sortilegio crea unas fibras mágicas de gran densidad, que actúan como una red muy pegajosa. Sus usos quedan a disposición del hechicero: bloquear una zona, lanzarla directamente sobre individuos… Presa con Fuerza 10 a cualquier individuo que la toque y aguanta como un ser con acumulación empleando TA 4. Al ser una sustancia de naturaleza mística, será dañada únicamente por ataques sobrenaturales o calor.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;60;90;120;150;;;
Int. R.;6;9;12;15;;;
Base: 3 metros cuadrados / 500 Puntos de vida.;;;;;;;
Intermedio: 6 metros cuadrados / 750 Puntos de vida.;;;;;;;
Avanzado: 9 metros cuadrados / 1.000 Puntos de vida.;;;;;;;
Arcano: 12 metros cuadrados / 1.500 Puntos de vida / Presa con Fuerza 12.;;;;;;;
Mantenimiento: 5 / 5 / 10 / 10;;;;;;;
Vías Cerradas: Ninguna;;;;;;;
Comprensión de Idiomas;;;;;;;
Nivel: 20-30 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: Este  conjuro  permite  comprender  temporalmente  un  lenguaje;;;;;;;
desconocido, tanto si es escrito como oral.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;100;160;200;240;;;
Int. R.;7;10;12;15;;;
Base: Afecta a idiomas básicos, conocidos y hablados comúnmente en muchos países del mundo.;;;;;;;
Intermedio: Afecta a idiomas extraños e inusuales, hablados por grupos minoritarios o que ya no son usados en ninguna sociedad.;;;;;;;
Avanzado: Afecta a idiomas únicos y olvidados.;;;;;;;
Arcano: Afecta a cualquier idioma.;;;;;;;
Mantenimiento: 20 / 35 / 40 / 50 /Diario;;;;;;;
Vías Cerradas: Ninguna;;;;;;;
Levitación;;;;;;;
Nivel: 20-30 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: El blanco de este conjuro podrá elevarse o descender verticalmente a voluntad por el aire, aunque no hacer movimientos horizontales.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;50;80;100;120;;;
Int. R.;6;9;11;13;;;
Base: Tipo de vuelo 4.;;;;;;;
Intermedio: Tipo de vuelo 6.;;;;;;;
Avanzado: Tipo de vuelo 8.;;;;;;;
Arcano: Tipo de vuelo 10.;;;;;;;
Mantenimiento: 5 / 10 / 10 / 15;;;;;;;
Vías Cerradas: Tierra;;;;;;;
Enviar Mensaje;;;;;;;
Nivel: 20-30;;/Acción: Activa;;/Tipo: Efecto;;;
Efecto: Envía un mensaje oral o escrito a una persona o lugar conocido, que se encuentre dentro de los límites espaciales del conjuro.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;80;100;120;140;;;
Int. R.;6;9;11;13;;;
Base: 10 kilómetros / Hasta 500 palabras.;;;;;;;
Intermedio: 100 kilómetros / hasta 1.000 palabras.;;;;;;;
Avanzado: 250 kilómetros / 2.500 palabras.;;;;;;;
Arcano: 1.000 kilómetros / 5.000 palabras.;;;;;;;
Mantenimiento: No;;;;;;;
Vías Cerradas: Ninguna;;;;;;;
Protección Anticonceptiva;;;;;;;
Nivel: 20-30;;/Acción: Activa;;/Tipo: Efecto;;;
Efecto: Evita al personaje contraer enfermedades de transmisión sexual o concebir descendencia. Puede afectar a varios individuos siempre que la suma de sus presencias no supere lo que determine el grado del conjuro.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;60;90;120;150;;;
Int. R.;6;9;12;15;;;
Base: Presencia máxima 80.;;;;;;;
Intermedio: Presencia máxima 180.;;;;;;;
Avanzado: Presencia máxima 260.;;;;;;;
Arcano: Presencia máxima 380.;;;;;;;
Mantenimiento: 5 / 5 / 10 / 10 /Diario;;;;;;;
Vías Cerradas: Ninguna;;;;;;;
Cerrar Mágicamente;;;;;;;
Nivel: 20-30;;/Acción: Activa;;/Tipo: Efecto;;;
Efecto: Cierra automáticamente cualquier puerta o cerradura, aumentando varios grados la dificultad necesaria para abrirla. Aunque el cerrojo queda encantado, no es necesario pagar un mantenimiento, ya que el hechizo se mantendrá hasta que sea abierta. Un conjuro de Cerrar Mágicamente sólo puede afectar a la vez a una cerradura.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;100;120;140;160;;;
Int. R.;6;9;11;13;;;
Base: +1 nivel de dificultad.;;;;;;;
Intermedio: +2 niveles de dificultad.;;;;;;;
Avanzado: +3 niveles de dificultad.;;;;;;;
Arcano: +4 niveles de dificultad.;;;;;;;
Mantenimiento: No;;;;;;;
Vías Cerradas: Destrucción;;;;;;;
Cerrar Realmente;;;;;;;
Nivel: 30-40 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: Mediante  este  hechizo,  el  mago  obstruye  automáticamente;;;;;;;
cualquier tipo de puerta, postigo o ventana. Si, por ejemplo, se lanza sobre;;;;;;;
una puerta abierta, esta se cerrará sola, o si se usa sobre un rastrillo, bajará;;;;;;;
taponando la salida. Mientras se mantenga el conjuro, no es posible abrir la;;;;;;;
puerta físicamente, salvo por medios mágicos o destrozándola. La máxima;;;;;;;
presencia de la puerta viene determinada por el grado del conjuro.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;80;160;200;240;;;
Int. R.;7;10;12;14;;;
Base: Presencia máxima 20.;;;;;;;
Intermedio: Presencia máxima 40.;;;;;;;
Avanzado: Presencia máxima 60.;;;;;;;
Arcano: Presencia máxima 80.;;;;;;;
Mantenimiento: 5 / 10 / 10 / 15 /Diario;;;;;;;
Vías Cerradas: Ninguna;;;;;;;
1   8 2;;;;;;;
Purificación;;;;;;;
Nivel:;30-40;/Acción: Activa;T i p o :;;;;
Efecto;;;;;;;
Efecto: Purifica un cuerpo eliminando cualquier elemento nocivo para;;;;;;;
el sistema, como venenos o toxinas. La purificación sólo afectará a los;;;;;;;
elementos de un cuerpo que resulten dañinos y que no pertenezcan a él.;;;;;;;
De este modo, el veneno que posee una serpiente no se verá alterado,;;;;;;;
dado que es algo natural para ella, pero podría eliminarse cuando se;;;;;;;
inocule en una víctima.;;;;;;;
Grado Base;Intermedio;Avanzado;Arcano;;;;
Zeon;80;100;120;140;;;
Int. R.;7;10;12;14;;;
Base: Nivel máximo del veneno 30.;;;;;;;
Intermedio: Nivel máximo del veneno 50.;;;;;;;
Avanzado: Nivel máximo del veneno 70.;;;;;;;
Arcano: Nivel máximo del veneno 90.;;;;;;;
Mantenimiento: No;;;;;;;
Vías Cerradas: Creación;;;;;;;
Cambio de Aspecto;;;;;;;
Nivel: 30-40;;/Acción: Activa;/Tipo: Efecto, Anímico;;;;
Efecto: Modifica la apariencia facial y corporal del sujeto sobre el que es;;;;;;;
lanzado. Puede alterar su color de piel o su fisonomía, pero no variar su;;;;;;;
altura o peso más allá de los límites impuestos por su Tamaño. Para resistir;;;;;;;
la alteración, es necesario superar una RM. Una vez fallada, sólo es posible;;;;;;;
repetir el control una vez por día.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;80;100;120;140;;;
Int. R.;7;10;12;14;;;
Base: RM 100.;;;;;;;
Intermedio: RM 110.;;;;;;;
Avanzado: RM 120.;;;;;;;
Arcano: RM 130.;;;;;;;
Mantenimiento: 10 / 10 / 15 / 15 /Diario;;;;;;;
Vías Cerradas: Destrucción;;;;;;;
;Modificar el Tamaño;;;;;;
;Nivel: 30-40;/Acción: Activa;;/Tipo: Anímico;;;
Efecto: Incrementa o disminuye el Tamaño de la persona u objeto sobre;;;;;;;
el que es lanzado. Por muchos añadidos que se empleen, nunca podrá;;;;;;;
disminuirse por debajo de 1. Puede resistirse sus efectos superando una;;;;;;;
RM.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;80;100;140;180;;;
Int. R.;7;10;12;14;;;
Base: Altera 2 puntos de Tamaño/ RM 100.;;;;;;;
Intermedio: Altera 4 puntos de Tamaño / RM 120.;;;;;;;
Avanzado: Altera 6 puntos de Tamaño / RM 140.;;;;;;;
Arcano: Altera 8 puntos de Tamaño / RM 160.;;;;;;;
Mantenimiento: 10 / 10 / 15 / 20;;;;;;;
Vías Cerradas: Destrucción;;;;;;;
Ilustrado por © Wen Yu Li;;;;;;;
83.165.181.63;;;;;;;
Invocar Agresividad;;;;;;;
Nivel: 30-40 /Acción: Activa /Tipo: Automático;;;;;;;
Efecto: Aumenta automáticamente la agresividad de todos los seres vivos que se encuentren cerca del hechicero, siempre y cuando no superen una RM. Los afectados actuarán de una forma violenta sobre cualquier individuo o cosa que pueda ser blanco de su ira.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;80;120;160;200;;;
Int. R.;7;10;12;14;;;
Base: 20 metros de radio / RM 80.;;;;;;;
Intermedio: 40 metros de radio / RM 100.;;;;;;;
Avanzado: 60 metros de radio / RM 120.;;;;;;;
Arcano: 80 metros de radio / RM 140.;;;;;;;
Mantenimiento: 10 / 10 / 15 / 15;;;;;;;
Vías Cerradas: Luz;;;;;;;
Eliminar Conjuros;;;;;;;
Nivel: 30-40;;/Acción: Activa;;/Tipo: Efecto;;;
Efecto: Destruye un conjuro activo cuyo valor zeónico no supere el indicado;;;;;;;
por el grado del conjuro.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;150;200;240;280;;;
Int. R.;7;10;12;14;;;
Base: Valor zeónico máximo 60.;;;;;;;
Intermedio: Valor zeónico máximo 80.;;;;;;;
Avanzado: Valor zeónico máximo 100.;;;;;;;
Arcano: Valor zeónico máximo 120.;;;;;;;
Mantenimiento: No;;;;;;;
Vías Cerradas: Creación;;;;;;;
Resistencia al Dolor;;;;;;;
Nivel: 30-40;;/Acción: Activa;;/Tipo: Efecto;;;
Efecto: Aumenta el aguante de un ser vivo, otorgando un bonificador a la;;;;;;;
habilidad secundaria Resistir el Dolor.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;60;90;120;150;;;
Int. R.;6;9;11;14;;;
Base: +50 a Resistir el dolor.;;;;;;;
Intermedio: +100 a Resistir el dolor.;;;;;;;
Avanzado: +150 a Resistir el dolor / Permite alcanzar Inhumanidad.;;;;;;;
Arcano: +200 a Resistir el dolor / Permite alcanzar Zen.;;;;;;;
Mantenimiento: 10 / 10 / 15 / 15 /Diario;;;;;;;
Vías Cerradas: Esencia;;;;;;;
Descarga de Magia;;;;;;;
Nivel: 30-40 /Acción: Activa /Tipo: Ataque;;;;;;;
Efecto: Proyecta una descarga de energía mágica, que ataca en la TA de;;;;;;;
Energía.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;60;90;120;150;;;
Int. R.;6;9;11;14;;;
Base: Daño 40.;;;;;;;
Intermedio: Daño 60.;;;;;;;
Avanzado: Daño 80.;;;;;;;
Arcano: Daño 100.;;;;;;;
Mantenimiento: No;;;;;;;
Vías Cerradas: Creación;;;;;;;
Eliminar los Sueños;;;;;;;
Nivel: 30-40;;/Acción: Activa;;/Tipo: Anímico;;;
Efecto: Suprime la capacidad de soñar de un individuo. En caso de que sea lanzado sobre un individuo que se encuentre en la Vigilia, este será expulsado de inmediato al mundo real. El objetivo del conjuro puede resistirse superando una RM, aunque en caso de fallarla, sólo podrá repetir el control una vez al;;;;;;;
día.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;50;100;150;200;;;
Int. R.;6;9;11;14;;;
Base: RM 120.;;;;;;;
Intermedio: RM 160.;;;;;;;
Avanzado: RM 200.;;;;;;;
Arcano: RM 240.;;;;;;;
Mantenimiento: 5 / 10 / 15 / 15 /Diario;;;;;;;
Vías Cerradas: Luz y Oscuridad;;;;;;;
Extender la Presencia;;;;;;;
Nivel: 30-40 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: El lanzador del conjuro puede separar a voluntad su presencia de su cuerpo permitiéndole actuar a distancia como si realmente se encontrara allí. Mientras esté separada el hechicero no podrá moverse, pero será capaz de hacerla regresar a su cuerpo cuando quiera sin tener que finalizar el sortilegio. La presencia expandida puede tocar objetos físicos e incluso atacar, pero será invisible al ojo humano; sólo es posible notarla mediante el uso de detecciones de Ki, la capacidad de ver espíritus, o algún otro medio de ver cuerpos etéreos (aunque si la presencia sostiene algo, dicho objeto sí es perfectamente visible). La presencia es intangible y sólo podrá ser dañada por ataques basados en energía. Cualquier pérdida de puntos de vida también afectará al cuerpo del hechicero. La distancia máxima que la presencia puede expandirse del cuerpo;;;;;;
es determinada por el grado del conjuro.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;100;150;200;250;;;
Int. R.;7;10;12;15;;;
Base: 5 metros.;;;;;;;
Intermedio: 25 metros.;;;;;;;
Avanzado: 50 metros.;;;;;;;
Arcano: 100 metros / El conjuro crea también copias de la presencia de los objetos que el brujo lleve encima, permitiéndole usarlos cuando usa su presencia expandida.;;;;;;;
Mantenimiento: 10 / 15 / 20 / 25 /Diario;;;;;;;
Vías Cerradas: Ninguna;;;;;;;
Curar Enfermedades;;;;;;;
Nivel: 30-40 /Acción: Activa /Tipo: Efecto;;;;;;;
Efecto: Elimina automáticamente cualquier enfermedad. Puede emplearse sobre varios individuos, siempre y cuando la suma de sus presencias no supere;;;;;;;
lo que determina el grado del conjuro.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;80;140;200;300;;;
Int. R.;8;11;13;16;;;
Base: Nivel máximo de la enfermedad 30 / Presencia máxima 80.;;;;;;;
Intermedio: Nivel máximo de la enfermedad 50 / Presencia máxima 120.;;;;;;;
Avanzado: Nivel máximo de la enfermedad 70 / Presencia máxima 180.;;;;;;;
Arcano: Nivel máximo de la enfermedad 100 / Presencia máxima 240.;;;;;;;
Mantenimiento: No;;;;;;;
Vías Cerradas: Ninguna;;;;;;;
Percibir Sentimientos;;;;;;;
Nivel: 30-40 /Acción: Activa /Tipo: Detección;;;;;;;
Efecto: Detecta un sentimiento determinado en aquellos individuos que se encuentren en un radio cercano al brujo. El hechicero debe elegir qué emoción desea percibir. Los sujetos afectados podrán escudarse superando una RM o RP.;;;;;;;
Grado;Base;Intermedio;Avanzado;Arcano;;;
Zeon;60;90;120;150;;;
Int. R.;7;10;13;16;;;
Base: 50 metros de radio / RM o RP 120.;;;;;;;
Intermedio: 100 metros de radio / RM o RP 140.;;;;;;;
Avanzado: 250 metros de radio / RM o RP 160.;;;;;;;
Arcano: 500 metros de radio / RM o RP 180.;;;;;;;
Mantenimiento: 5 / 5 / 10 / 10;;;;;;;
Vías Cerradas: Ninguna;;;;;;;
Anulación de Magia;;;;;;;
Nivel: 40-50 /Acción: Activa /Tipo: Automático;;;;;;;
