Mantenimiento: 5 / 20 / 25 / 30 /Diario;;;;;
Tipo de Conjuro: Efecto;;;;;
Creación de Sangre;;;;;
Nivel: 34 /Acción: Activa;;;;;
Efecto: Crea un objeto u arma partir de la propia sangre del hechicero, cristalizándola hasta convertirla en un material de una dureza extrema. Lamentablemente, esto reprenda que el brujo debe de sacrificar necesariamente parte de su propia sangre, perdiendo puntos de vida en el proceso.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;80;120;160;200;
Int. R.;6;9;12;15;
Base: Perdida de -10 PV / Calidad +0 / Objetos de hasta 2 kilos.;;;;;
Intermedio: Perdida de -20 PV / Calidad +5 / Objetos de hasta 5 kilos.;;;;;
Avanzado: Perdida de -40 PV / Calidad +10 / Objetos de hasta 15 kilos.;;;;;
Arcano: Perdida de -60 PV / Calidad +15 / Objetos de hasta 25 kilos.;;;;;
Mantenimiento: 10 / 40 / 50 / 60;;;;;
Tipo de Conjuro: Efecto;;;;;
Transfusión;;;;;
Nivel: 44 /Acción: Activa;;;;;
Efecto: Separando los elementos vitales de la sangre del hechicero e imbuyéndolos sobre un aliado, permite que el brujo transfiera parte de sus puntos de vida a otra persona. La cantidad de PV que sacrifique el lanzador se multiplica por la cantidad que determine el grado del conjuro. Por ejemplo, si el brujo lanzara este conjuro en grado intermedio y sacrificara 10 PV, recuperaría 50 PV de su aliado. Este conjuro no permite restaurar miembros cercenados o pérdidas permanentes, pero sí elimina los penalizadores causados por los críticos en una cantidad equivalente a los puntos de vida sacrificados.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;40;60;80;100;
Int. R.;6;8;10;12;
Base: x2 a los PV sacrificados.;;;;;
Intermedio: x5 a los PV sacrificados;;;;;
Avanzado: x10 a los PV sacrificados.;;;;;
Arcano: x20 a los PV sacrificados.;;;;;
Mantenimiento: No;;;;;
Tipo de Conjuro: Efecto;;;;;
Desangrar;;;;;
Nivel: 54;Acción: Activa;;;;
Efecto: Este hechizo provoca que las heridas de un objetivo sangren horriblemente, incrementando así los daños que reciba. Mientras se mantenga activo, el afectado incrementa el daño que sufra en una cantidad determinada por el grado del conjuro. Para que Desangrar tenga efecto el daño resultante debe provenir de contusiones, hemorragias y cortes, mientras que las heridas provocadas por calor, frío o energía no se benefician de esta regla. Para evitar sus efectos, el objetivo debe superar un control de RM, pero puede volver a repetirlo cada vez que reciba un impacto cuyo daño sea incrementado por este sortilegio.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;100;150;200;250;
Int. R.;6;9;12;15;
Base: Incrementa el daño recibido un 50% / RM 120.;;;;;
Intermedio: Dobla el daño recibido / RM 140.;;;;;
Avanzado: Triplica el daño recibido / RM 160.;;;;;
Arcano: Cuadruplica el daño recibido / RM 180.;;;;;
Mantenimiento: 10 / 15 / 20 / 25;;;;;
Tipo de Conjuro: Anímico.;;;;;
Vampirismo;;;;;
Nivel: 64 /Acción: Activa;;;;;
Efecto: Este conjuro provoca que un arma beba parte de la sangre de aquellos a los que hiera, canalizando sus energías vitales y otorgándoselas al portador para que recupere sus PV perdidos. En el caso de que se ataque a un ser con acumulación de daño, la cantidad drenada debe dividirse por diez.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;150;200;250;300;
Int. R.;8;10;12;15;
Base: Drena el 10% de las heridas causadas.;;;;;
Intermedio: Drena el 20% de las heridas causadas.;;;;;
Avanzado: Drena el 30% de las heridas causadas.;;;;;
Arcano: Drena el 40% de las heridas causadas.;;;;;
Mantenimiento: 10 / 10 / 15 / 15;;;;;
Tipo de Conjuro: Efecto;;;;;
Lágrimas de Sangre;;;;;
Nivel: 74 /Acción: Activa;;;;;
Efecto: Este terrorífico conjuro provoca que la sangre del corazón de un objetivo se expanda y lo reviente desde dentro a causa de la presión. Si el personaje falla el control por más de 40 puntos muere de manera automática, mientras que si el nivel de fracaso no es superior a 40, recibe el daño determinado en la descripción del grado del conjuro.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;280;320;360;400;
Int. R.;10;13;15;17;
Base: RM o RF 140 / Daño 50.;;;;;
Intermedio: RM o RF 180 / Daño 100.;;;;;
Avanzado: RM o RF 220 / Daño 150.;;;;;
Arcano: RM o RF 260 / Daño 200.;;;;;
Mantenimiento: No;;;;;
Tipo de Conjuro: Anímico.;;;;;
Corriente Sanguínea;;;;;
Nivel: 84;Acción: Pasiva;;;;
Efecto: Incrementa la velocidad del torrente sanguíneo del hechicero y aquellos aliados que designe, incrementando notablemente sus capacidades. Sin embargo, la presión a la que se somete el corazón de los beneficiarios del hechizo les provoca daños internos que pueden llegar a matarlos si se mantiene demasiado tiempo.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;200;240;300;340;
Int. R.;10;12;15;17;
Base: +10 a toda acción / -5 PV por turno.;;;;;
Intermedio: +20 a toda acción / -15 PV por turno.;;;;;
Avanzado: +40 a toda acción / -30 PV por turno.;;;;;
Arcano: +60 a toda acción / -50 PV por turno.;;;;;
Mantenimiento: 40 / 50/ 60 / 70;;;;;
Tipo de Conjuro: Efecto;;;;;
Un Mundo de Sangre;;;;;
Nivel: 94 /Acción: Activa;;;;;
Efecto: El hechicero obtiene un control absoluto sobre toda la sangre que se encuentre dentro del radio de acción del sortilegio. Su dominio es tal que puede desde paralizar los cuerpos de los seres vivos hasta crear prácticamente cualquier cosa que desee con la sangre que ya haya sido derramada. Cualquier individuo que se vea afectado por el conjuro debe superar un control de RM o RF para no verse controlado por el brujo como una marioneta, o sufrir si este lo desea un daño equivalente al doble del nivel de fracaso. En el caso de que el hechicero quiera usar la sangre como medio de ataque o de defensa (creando cuchillas, espinas o escudos), tiene la capacidad de emplear su proyección mágica para proyectarla como descargas afiladas o escudos místicos. Tanto el daño de sus ataques como la resistencia de los mismos es determinado por el grado del conjuro, pero únicamente puede usarla si hay suficiente sangre a su alrededor.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;280;320;360;400;
Int. R.;10;13;15;17;
Base: RM o RF 120 / Daño 60 / 500 Puntos de Resistencia.;;;;;
Intermedio: RM o RF 140 / Daño 90 / 1.200 Puntos de Resistencia.;;;;;
Avanzado: RM o RF 160 / Daño 120 / 2.400 Puntos de Resistencia.;;;;;
Arcano: RM o RF 180 / Daño 150 / 3.600 Puntos de Resistencia.;;;;;
Mantenimiento: No;;;;;
Tipo de Conjuro: Anímico.;;;;;
Spellbook:SUEÑOS;;;;;
Sueños es la vía de magia que controla el mundo onírico de los soñadores, así como su reflejo en la Vigilia.;;;;;
Vínculos Cerrados: Creación, Destrucción, Agua, Tierra, Fuego.;;;;;
Sentir los Sueños;;;;;
Nivel: 4 /Acción: Activa;;;;;
Efecto: Mediante este conjuro el hechicero es capaz de localizar las energías oníricas de todos los seres que estén soñando cerca de él. Además, mediante la energía que desprenden podrá saber si están teniendo sueños plácidos o por el contrario, terribles pesadillas. Para resistirse a la detección, los durmientes deben superar una RM.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;40;60;80;100;
Int. R.;5;8;10;12;
Base: 50 metros / RM 120.;;;;;
Intermedio: 150 metros / RM 160.;;;;;
Avanzado: 200 metros / RM 200.;;;;;
Arcano: 500 metros / RM 240;;;;;
Mantenimiento: No;;;;;
Tipo de Conjuro: Detección;;;;;
Sueño imperturbable;;;;;
Nivel: 14;Acción: Activa;;;;
Efecto: Este hechizo protege a un personaje de ser asaltado por conjuros o efectos de cualquier tipo relacionado con los sueños, otorgándole un bono a la RM y RP contra tales menesteres. De igual forma, este conjuro evita que el personaje sea trasportado involuntariamente hasta la Vigilia, otorgándole el mismo bono a sus Resistencias en caso de que alguien trate de forzarle a ir en contra de su voluntad.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;60;80;100;120;
Int. R.;5;8;10;12;
Base: +40 RM o RP.;;;;;
Intermedio: +60 RM o RP.;;;;;
Avanzado: +80 RM o RP.;;;;;
Arcano: +100 RM o RP.;;;;;
Mantenimiento: 5 / 5 / 5 / 10 /Diario;;;;;
Tipo de Conjuro: Efecto;;;;;
Espiar los Sueños;;;;;
Nivel: 24;Acción: Activa;;;;
Efecto: Este hechizo permite observar que esta ocurriendo en los sueños de un durmiente, tanto si son tranquilos como pesadillas. No es posible intervenir en ellos de ninguna manera, pero si verlos detalladamente. Una persona puede resistirse superando un control de RM, pero si lo falla, sólo tiene derecho a un nuevo control cada día, siempre y cuando sea consciente o sospeche que puede estar siendo afectado por un conjuro de estas características.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;60;80;100;120;
Int. R.;6;8;10;12;
Base: RM 140.;;;;;
Intermedio: RM 160.;;;;;
Avanzado: RM 180.;;;;;
Arcano: RM 200 / El lanzador puede manifestar una imagen material de los sueños del individuo afectado, permitiendo a cualquier persona que esté junto a él verlos.;;;;;
Mantenimiento: 10 / 10 / 10 / 15 /Diario;;;;;
Tipo de Conjuro: Anímico;;;;;
Alterar los Sueños;;;;;
Nivel: 34 /Acción: Activa;;;;;
Efecto: Mediante este conjuro el hechicero tiene la capacidad de alterar los sueños (ya sean tranquilos o pesadillas) que tengan todas las personas que estén dentro del radio de acción determinado por el grado del sortilegio. Este conjuro sólo funciona si el hechicero está “fuera” del sueño, y no permite usarlo si está introducido en el propio sueño o en la Vigilia.;;;;;
Este hechizo sólo afecta a personas que estén durmiendo en esos momentos, y desaparece en el instante en el que despiertan.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;80;100;120;140;
Int. R.;7;9;11;13;
Base: RM 100 / 50 metros de radio.;;;;;
Intermedio: RM 120 / 150 metros de radio.;;;;;
Avanzado: RM 140 / 250 metros de radio.;;;;;
Arcano: RM 160 / 500 metros de radio.;;;;;
Mantenimiento: 10 / 10 / 10 / 15;;;;;
Tipo de Conjuro: Anímico;;;;;
Caminante Noctámbulo;;;;;
Nivel: 44 /Acción: Activa;;;;;
Efecto: Gracias a este sortilegio el hechicero o la persona designada por este puede traer al mundo su yo onírico, la forma que toma su consciencia más habitualmente al soñar. Así pues, mientras su cuerpo físico duerme, puede moverse libremente por el mundo en su forma de sueños. Mientras alguien está afectado por este conjuro es invisible al ojo humano (salvo aquellas personas capaces de ver espíritus) y no produce ruido alguno. Al mismo tiempo, es completamente intangible, y no puede tocar nada material. La distancia máxima que el afectado puede separarse de su cuerpo físico es determinada por el grado del conjuro. Si el caminante recibe alguna clase de daño el conjuro es interrumpido.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;100;120;140;160;
Int. R.;10;12;14;16;
Base: 1 kilómetro de distancia máxima.;;;;;
Intermedio: 2 kilómetros de distancia máxima / El afectado puede tornarse visible a voluntad y hablar con cualquier persona.;;;;;
Avanzado: 5 kilómetros de distancia máxima / Como en grado intermedio, pero el personaje puede alterar su aspecto físico a voluntad, adquiriendo cualquier forma con la que pueda soñar.;;;;;
Arcano: A cualquier distancia/ Como en grado avanzado, pero el caminante puede entrar en el mundo onírico de cualquier durmiente con el que se cruce si el soñador no supera un control de RM contra 150.;;;;;
Mantenimiento: 30 / 30 / 40 / 40 /Diario;;;;;
Tipo de Conjuro: Efecto.;;;;;
Sueño Eterno;;;;;
Nivel: 54 /Acción: Activa;;;;;
Efecto: Este terrible conjuro sume a su víctima en un sueño del que no puede despertar hasta que el hechicero no lo desee, sin importar lo que le pase a su cuerpo. Alguien afectado por este conjuro tiene derecho a una resistencia al día, aunque aplica un -40 a sus resistencias para lograr despertarse si ya ha sido afectado por el conjuro.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;100;140;180;240;
Int. R.;7;9;11;13;
Base: RM 80.;;;;;
Intermedio: RM 100.;;;;;
Avanzado: RM 120.;;;;;
Arcano: RM 140.;;;;;
Mantenimiento: 10 / 20 / 20 / 25 /Diario;;;;;
Tipo de Conjuro: Anímico.;;;;;
Rasgar la Membrana;;;;;
Nivel: 64 /Acción: Activa;;;;;
Efecto: El hechicero crea un vórtice en la realidad permitiéndole crear un portal a la Vigilia.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;200;240;280;320;
Int. R.;10;12;14;16;
Base: El portal sólo permite pasar al hechicero, y es sólo de una dirección.;;;;;
Intermedio: El portal puede ser pasado por cualquier clase de ser, pero es sólo de una dirección.;;;;;
Avanzado: Como en grado intermedio, pero el portal puede ser usado en ambas direcciones.;;;;;
Arcano: Como el grado avanzado, pero el hechicero puede determinar libremente quienes pueden cruzar el portal o si es necesario tener algún sentimiento o cualidad especial para abrirlo.;;;;;
Mantenimiento: 40 / 50 / 60 / 70 /Diario;;;;;
Tipo de Conjuro: Efecto.;;;;;
Desterrar a la Vigilia;;;;;
Nivel: 74 /Acción: Activa;;;;;
Efecto: Este hechizo permite arrancar del mundo terrenal a un individuo o ser y lanzarlo hasta un lugar al azar de la Vigilia. El lanzador puede elegir si sólo envía el subconsciente onírico del afectado (es decir, que su cuerpo permanece durmiendo mientras su mente va a la Vigilia). Si estaba dormido podría no llegar a notar el salto dimensional, si estaba despierto su cuerpo caerá en un profundo sueño. También puede afectar a criaturas propias de la Vigilia que serán arrastradas por completo. Para resistirse deberá superar una RM.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;100;120;140;160;
Int. R.;10;12;14;16;
Base: RM 100.;;;;;
Intermedio: RM 120.;;;;;
Avanzado: RM 140.;;;;;
Arcano: RM 160.;;;;;
Mantenimiento: No.;;;;;
Tipo de Conjuro: Anímico.;;;;;
Entre Sueños y Realidad;;;;;
Nivel: 84;Acción: Activa;;;;
Efecto: Permite al hechicero alterar los lazos entre el mundo real y la Vigilia, permitiendo temporalmente fundir ambos aspectos de la realidad en uno. Los seres que entren en dicha zona seguirán siendo “de su lado”, por lo que si salen de la zona afectada lo seguirán haciendo “por su lado” (es decir, un ser de la Vigilia seguirá en su plano de existencia al cruzar el área afectada por el conjuro). No obstante, las criaturas tienen poderes especiales en la Vigilia los mantendrán en dicha zona.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;400;500;700;900;
Int. R.;13;15;17;19;
Base: 100 metros de radio.;;;;;
Intermedio: 500 metros de radio.;;;;;
Avanzado: 1 kilómetro de radio.;;;;;
Arcano: 3 kilómetros de radio.;;;;;
Mantenimiento: 80 / 100 / 140 / 180 /Diario;;;;;
Tipo de Conjuro: Efecto.;;;;;
Hacer los Sueños Realidad;;;;;
Nivel: 94 /Acción: Activa;;;;;
Efecto: Este conjuro realiza literalmente lo que su nombre indica; permite al hechicero traer al mundo real cualquier ser u objeto que se encuentre en los sueños de algún durmiente. Podría traer, por ejemplo, un escudo con el que está soñando un guerrero o el caballo con el que montaba en su infancia. Al hacerlo realidad se materializará adquiriendo “sustancia”. En el caso de que se traiga un ser “vivo”, la criatura es aparentemente real, pero no podrá tener poderes superiores a Gnosis 25 ni un nivel superior a lo que determine el grado del conjuro. Si por el contrario es un objeto, su presencia máxima será determinada por el grado del sortilegio. Es importante puntualizar que este conjuro en si no permite al lanzador observar lo que hay en el interior de los sueños de la gente, por lo que será necesario usar algún otro medio para “ver” exactamente lo que quiere traer.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;300;600;900;1.200;
Int. R.;12;14;16;18;
Base: Presencia máxima 80/ Nivel 3.;;;;;
Intermedio: Presencia máxima 120/ Nivel 6.;;;;;
Avanzado: Presencia máxima 160/ Nivel 9.;;;;;
Arcano: Presencia máxima 200/ Nivel 12.;;;;;
Mantenimiento: 50 / 60 / 65 / 75 /Diario;;;;;
Tipo de Conjuro: Efecto.;;;;;
Spellbook:TIEMPO;;;;;
Para muchos ocultistas el principio que controla esta sub-vía es el más grande de todos, superior incluso a los de las propias vías mayores. Los que la emplean suelen ser llamados Chronomantes, o magos del tiempo, y su habilidad consiste en emplear la magia para controlar el fluir del tiempo como si fuera un elemento más.;;;;;
Vínculos Cerrados: Nigromancia, Aire, Agua, Fuego, Tierra, Esencia, Ilusión.;;;;;
Conocimiento Temporal;;;;;
Nivel: 4 /Acción: Activa;;;;;
Efecto: El personaje puede percibir sobrenaturalmente el paso del tiempo. Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;30;50;70;90;
Int. R.;5;7;10;12;
Base: Permite percibir sobrenaturalmente la hora y fecha que es en ese instante determinado usando el calendario conocido por el lanzador.
Intermedio: Como en grado base, pero el lanzador siente además con absoluta exactitud los segundos y milésimas de segundo. Además, permite sentir si existe alguna clase de alteración sobrenatural en el fluir del tiempo.
Avanzado: Como en grado intermedio, pero el personaje puede fijar una alarma desde ese momento hasta que trascurra un periodo de tiempo que él mismo determine, sintiendo automáticamente cuando llegue dicho instante. Por ejemplo, podría determinar que quiere notar cuando pase un periodo de cuatro horas, doce minutos y siete segundos.;;;;;
Arcano: Como en grado avanzado, pero el lanzador puede calcular el periodo de tiempo que va a tardar algo en concluir, como cuanto le costará a una persona que anda a velocidad constante cruzar una playa, cuanto va a tardar una melodía en ocurrir.;;;;;
Mantenimiento: No;;;;;
Tipo de Conjuro: Efecto;;;;;
Aceleración Temporal;;;;;
Nivel: 14 /Acción: Activa;;;;;
Efecto: El brujo acelera su esencia ante el fluir del tiempo. Mientras que él percibe el mundo a cámara lenta, el resto sólo ve un borrón en movimiento. A efectos de juego, otorga diferentes bonos al lanzador o al individuo designado por este indicados por el grado del conjuro.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;100;140;180;240;
Int. R.;7;10;12;15;
Base: +1 Tipo de Movimiento / +20 al Turno / +10 a Toda Acción.;;;;;
Intermedio: +2 Tipos de Movimientos / +30 al Turno / +15 a Toda Acción.;;;;;
Avanzado: +2 Tipos de Movimientos / +40 al Turno / +20 a Toda Acción.;;;;;
Arcano: +3 Tipos de Movimientos / +50 al Turno / +25 a Toda Acción.;;;;;
Mantenimiento: 10 / 15 / 20 / 25;;;;;
Tipo de Conjuro: Efecto;;;;;
Lentitud Temporal;;;;;
Nivel: 24 /Acción: Activa;;;;;
Efecto: Este conjuro afecta un área determinada de terreno dentro de la cual todo aquel individuo designado por el lanzador es arrastrado a un flujo temporal retardado. En consecuencia, los afectados se mueven mucho más lentamente, sufriendo así diversos penalizadores reflejados en los diferentes grados del sortilegio. El área afectada por Lentitud Temporal permanece estática en el lugar donde es lanzada. Para resistirse a sus efectos, es necesario superar una RM, pero alguien que haya fallado el control no podrá repetirlo hasta que salga de la influencia del conjuro.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;100;150;200;250;
Int. R.;7;10;12;15;
Base: -2 Tipos de Movimiento / -40 al Turno / 10 metros de radio / 100 RM.;;;;;
Intermedio: -4 Tipos de Movimiento / -60 al Turno / -10 a Toda Acción / 25 metros de radio / 120 RM.;;;;;
Avanzado: -6 Tipos de Movimiento / -80 al Turno / -20 a Toda Acción / 50 metros de radio / 140 RM.;;;;;
Arcano: -8 Tipos de Movimiento / -100 al Turno / -30 a Toda Acción / 100 metros de radio / 160 RM.;;;;;
Mantenimiento: 10 / 15 / 20 / 25;;;;;
Tipo de Conjuro: Efecto;;;;;
Estancar el Tiempo;;;;;
Nivel: 34 /Acción: Activa;;;;;
Efecto: Este conjuro crea una burbuja sobrenatural que estanca el flujo de tiempo haciendo que, hasta que el sortilegio deje de funcionar, el estado de las cosas que se encuentran en su interior no pueda cambiar. A efectos de juego este hechizo memoriza el estado y condición actual de todo cuanto se encuentra en un radio de acción determinado por el grado del sortilegio en el instante en el que es lanzado, impidiendo en todo momento que, por mucho daño que cosas o personas reciban a partir de entonces, sus efectos o consecuencias puedan aparecer aún en su cuerpo. Por ejemplo, mientras este conjuro se mantenga, un personaje herido permanecerá con la misma cantidad de puntos de vida perdidos incluso si posteriormente recibe nuevos ataques que puedan llegar a producirle daño adicional o incluso matarle. De igual forma, los efectos negativos de carácter físico, como dolor o cansancio, tampoco tendrán efecto en ese momento. Lamentablemente, Estancar el Tiempo sólo puede retrasar los efectos de lo que realmente ha sucedido, y nunca evitarlos, por lo que todo perjuicio que un individuo o cosa haya sufrido durante el lapso de tiempo estancado aparecerá de inmediato en cuanto el conjuro finalice o salgan de su zona de influencia. Eso significa que, si alguien ha muerto en el interior de una zona estancada, por mucha curación que reciba posteriormente no podrá ser salvado cuando el conjuro finalice; ya estará muerto desde hace mucho. El brujo puede elegir libremente que es afectado y que no, siendo capaz de decidir que cosas pueden ser destruidas y cuales no. No obstante, este sortilegio nunca afecta al propio lanzador, pues es el nexo que vincula el pasado con el presente. El área afectada por Estancar el Tiempo permanece estática en el lugar donde es lanzada.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;150;200;280;380;
Int. R.;8;11;13;15;
Base: 5 metros.;;;;;
Intermedio: 10 metros.;;;;;
Avanzado: 25 metros.;;;;;
Arcano: 50 metros.;;;;;
Mantenimiento: 15 / 20 / 30 / 40;;;;;
Tipo de Conjuro: Automático;;;;;
Detener el Tiempo;;;;;
Nivel: 44 /Acción: Activa;;;;;
Efecto: Este hechizo hace que el tiempo se detenga en el interior de un espacio determinado. Todo aquel individuo o cosa que, a partir del asalto posterior al lanzamiento del conjuro, se encuentre en el interior de su zona de efecto quedará congelado en el tiempo si no supera una RM. Las personas o cosas congeladas en el tiempo son completamente sólidas, por lo que nada puede interactuar con ellas, tocarlas no dañarlas de forma alguna, ni interactuar con nada más. Los seres con Gnosis 40 o superior pueden ignorar este hecho, siendo capaces de interactuar libremente con las cosas congeladas sin problema alguno. Alguien afectado por este conjuro sólo puede repetir el control de RM una vez al día. El área afectada por Detener el Tiempo permanece estática en el lugar donde es lanzada, y no es posible elegir blancos en su interior; afecta por igual todo cuanto se encuentre dentro de ella salvo al propio lanzador.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;200;300;400;500;
Int. R.;9;12;14;16;
Base: 120 RM / 10 metros.;;;;;
Intermedio: 140 RM / 25 metros.;;;;;
Avanzado: 160 RM / 50 metros.;;;;;
Arcano: 180 RM / 100 metros.;;;;;
Mantenimiento: 40 / 60 / 80 / 100 /Diario;;;;;
Tipo de Conjuro: Automático;;;;;
Retroevolucionar;;;;;
Nivel: 54;Acción: Activa;;;;
Efecto: Este sortilegio afecta la esencia de un objetivo, haciendo que su “existencia” retroceda en el tiempo. Naturalmente, el afectado no viaja al pasado propiamente; es su esencia la que regresa a un momento anterior de su vida. De ese modo, un anciano volvería a ser joven o un hombre adulto podría llegar a convertirse en un simple niño (o incluso un bebe). Lamentablemente, el tiempo retrocedido se borra de la vida del individuo, por lo que el afectado pierde esa parte de su vida, olvidando sus recuerdos o incluso perdiendo (o ganando) las capacidades que ha tenido anteriormente. Naturalmente, si es necesario es incluso posible alterar el nivel del afectado. Este conjuro no permite recuperar miembros cercenados ni anular efectos o daños producidos por seres de Gnosis 40 o superior. Para resistirse a sus efectos, es necesario realizar un control de RM contra la dificultad determinada por el grado del conjuro.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;250;350;450;600;
Int. R.;10;13;15;17;
Base: 120 RM / Retrocede hasta un día.;;;;;
Intermedio: 140 RM / Retrocede hasta un mes.;;;;;
Avanzado: 160 RM / Retrocede hasta un año.;;;;;
Arcano: 180 RM / Retrocede hasta una década.;;;;;
Mantenimiento: No;;;;;
Tipo de Conjuro: Anímico.;;;;;
Deshacer el Tiempo;;;;;
Nivel: 64 /Acción: Activa;;;;;
Efecto: Este conjuro permite hacer que las fibras del tiempo retrocedan unos instantes en una zona determinada, deshaciendo cualquier suceso que haya acontecido en dicho periodo. De esa manera, se puede repetir nuevamente unos cuantos asaltos o incluso devolver a la vida a alguien que hubiera muerto en ese periodo de tiempo. Únicamente el lanzador, los seres con Gnosis 15 puntos superior a su natura o criaturas de naturaleza divina serán conscientes de lo que ha pasado en el periodo de tiempo deshecho; para el resto esos momentos nunca habrán pasado. Este conjuro no permite deshacer las acciones en las que esté directamente involucrado un ser con Gnosis 40 o superior, salvo si el lanzador tiene a su vez un Gnosis aún más elevado, ni tampoco devolver a la vida a alguien cuya alma ha quedado descreada.;;;;;
Es importante puntualizar que en realidad el tiempo en general no retrocede, sino que separa una parte del mundo del continuo espacio-tiempo natural y lo hace retroceder brevemente. Por lo tanto, se crea una breve distorsión temporal que la existencia se ocupará de arreglar del modo menos dañino.;;;;;
0  5 2;;;;;

Tanto el área afectada como el periodo de tiempo que es posible retroceder son determinados por el grado del conjuro. No hay tirada de Resistencia posible.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;200;350;500;800;
Int. R.;11;14;16;18;
Base: 15 segundos (5 asaltos) / 50 metros.;;;;;
Intermedio: 30 segundos (10 asaltos) / 150 metros.;;;;;
Avanzado: Un minuto / 250 metros.;;;;;
Arcano: Una hora / 1 kilómetro.;;;;;
Mantenimiento: No;;;;;
Tipo de Conjuro: Efecto;;;;;
Salto Temporal;;;;;
Nivel: 74 /Acción: Activa;;;;;
Efecto: Este conjuro afecta a un individuo o cosa haciendo que dé un salto temporal al futuro. A efectos de juego, el blanco del conjuro desaparece de donde está, apareciendo en el mismo sitio cierto periodo de tiempo después. Mientras que para él únicamente cambia el entorno y no percibe lapso alguno, quienes estaban a su lado en ese instante lo ven esfumarse por completo.;;;;;
El lanzador es quien elige cuanto tiempo adelanta el afectado, siempre que este no se exceda de los límites determinados por el grado del conjuro. No obstante, hay un límite a sus efectos; existen ciertos momentos en la historia que marcan acontecimientos tan importantes existencialmente que son imposibles de evitar. Por eso, si el periodo de tiempo que adelanta un salto temporal pasa a través de uno de ellos, el individuo que esté saltando detendrá su avance, dando por finalizado el sortilegio antes de lo previsto. El objetivo del conjuro puede resistirse a sus efectos superando una RM.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;250;350;450;600;
Int. R.;11;14;16;18;
Base: Hasta diez minutos / 120 RM.;;;;;
Intermedio: Hasta un día / 160 RM.;;;;;
Avanzado: Hasta un mes / 200 RM.;;;;;
Arcano: Hasta un año / 240 RM.;;;;;
Mantenimiento: No;;;;;
Tipo de Conjuro: Anímico;;;;;
Bucle Temporal;;;;;
Nivel: 84 /Acción: Activa;;;;;
Efecto: Este hechizo crea un bucle en un periodo de tiempo, haciendo que la historia se repita constantemente una y otra vez. Mientras el sortilegio se mantenga, al llegar el final del periodo determinado por el lanzador el tiempo se reinicia, dando nuevamente comienzo a los mismos acontecimientos. Salvo los individuos designados por el lanzador o quienes que tengan más de Gnosis 35 (o, en su defecto, aquellos cuyo Gnosis sea por lo menos 15 puntos por encima de su Natura), nadie será consciente de que la historia se repite.;;;;;
Este conjuro tiene un área de efecto definida y, sin embargo, ello no significa que el tiempo avance fuera de esa zona. Cuando el conjuro finaliza, únicamente se considera que el último lapso de tiempo ha tenido verdaderamente lugar. Los seres con Gnosis 40 o mayor son conscientes de inmediato del lugar y posicionamiento de todos los bucles temporales existentes en ese instante.;;;;;
Si lo desea, el lanzador puede imponer un acontecimiento como final del sortilegio, haciendo que, en caso de ocurrir las cosas como ha designado, el hechizo termine de inmediato.;;;;;
El mantenimiento de este sortilegio se calcula de un modo especial. Al contrario de las reglas generales, el hechicero debe de pagar el coste de mantenimiento al finalizar cada uno de los periodos que ha designado. Es decir, en caso de que establezca que el bucle temporal fuera de diez minutos, sería al transcurrir ese periodo cuando debería gastar su Zeon. Lamentablemente, al atar su esencia a un momento estático de la historia el lanzador de Bucle Temporal no puede recuperar Zeon de ningún modo mientras mantenga activo el conjuro.;;;;;
No hay tirada de Resistencia posible contra un Bucle Temporal. Limitación Especial: En contra de las reglas generales de conjuros de Libre Acceso y sub-vías, Bucle Temporal se considera un conjuro de Alta Magia.;;;;;
Grado Base Intermedio Avanzado Arcano;;;;;
Zeon;400;600;900;1.400;
Int. R.;11;14;16;18;
Base: 250 metros de radio / Hasta un día.;;;;;
